input_text,target_text
translate question to dbpedia path: Name the chairman of the soccer club for which Mike Salmon currently plays? | Entities possibly involved: dbr:Mike_Salmon,[VAR1] >> dbp:chairman >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:SoccerClub [SEP] dbr:Mike_Salmon >> dbp:currentclub >> [VAR1]
"translate question to dbpedia path: Which Harris County based company is a subsidiary of Tandem Computers? | Entities possibly involved: dbr:Tandem_Computers, dbr:Harris_County,_Texas","[ANS] >> dbo:locationCity >> dbr:Harris_County,_Texas [SEP] [ANS] >> dbo:subsidiary >> dbr:Tandem_Computers [SEP] [ANS] >> rdf:type >> dbo:Company"
"translate question to dbpedia path: What is the common licence of the Frontaccounting and nUbuntu? | Entities possibly involved: dbr:NUbuntu, dbr:Frontaccounting",dbr:Frontaccounting >> dbo:license >> [ANS] [SEP] dbr:NUbuntu >> dbo:license >> [ANS]
"translate question to dbpedia path: What sport is Eric Schiller known for, and employes Craig Van Tibury? | Entities possibly involved: dbr:Craig_Van_Tilbury, dbr:Eric_Schiller",dbr:Craig_Van_Tilbury >> dbo:occupation >> [ANS] [SEP] dbr:Eric_Schiller >> dbo:knownFor >> [ANS]
translate question to dbpedia path: How many rivers are crossed by different Box Girder bridges? | Entities possibly involved: dbr:Box_girder_bridge,COUNT >> [ANS] >> rdf:type >> dbo:River [SEP] [VAR1] >> dbp:crosses >> [ANS] [SEP] [VAR1] >> dbp:design >> dbr:Box_girder_bridge
"translate question to dbpedia path: Which Monty Python's movie is distributed by Cinema International Corporation ? | Entities possibly involved: dbr:Cinema_International_Corporation, dbr:Monty_Python",[ANS] >> dbo:writer >> dbr:Monty_Python [SEP] [ANS] >> dbp:distributor >> dbr:Cinema_International_Corporation [SEP] [ANS] >> rdf:type >> dbo:Film
"translate question to dbpedia path: Was tupac a member of Outlawz? | Entities possibly involved: dbr:Tupac_Shakur, dbr:Outlawz",ASK >> dbr:Outlawz >> dbp:pastMembers >> dbr:Tupac_Shakur
translate question to dbpedia path: Count the number of members of the organization which have Austria as one of the member ? | Entities possibly involved: dbr:Austria,COUNT >> [VAR1] >> dbp:membership >> [ANS] [SEP] [VAR1] >> dbp:membership >> dbr:Austria
translate question to dbpedia path: List the other members of the team where Jason Hayne currently plays? | Entities possibly involved: dbr:Jason_Hayne,[VAR1] >> dbo:currentMember >> dbr:Jason_Hayne [SEP] [VAR1] >> dbp:name >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:OrganisationMember
translate question to dbpedia path: Who is married to Susan Weber Soros? | Entities possibly involved: dbr:Susan_Weber_Soros,[ANS] >> dbp:spouse >> dbr:Susan_Weber_Soros
translate question to dbpedia path: list  the producer of the movies in which Rosemarie DeWitt in the star cast? | Entities possibly involved: dbr:Rosemarie_DeWitt,[VAR1] >> dbp:producer >> [ANS] [SEP] [VAR1] >> dbp:starring >> dbr:Rosemarie_DeWitt [SEP] [VAR1] >> rdf:type >> dbo:Film
"translate question to dbpedia path: Which political party of Arunachal Pradesh Legislative Assembly election, 2014 was the leader of Rishikesh ? | Entities possibly involved: dbr:Rishikesh, dbr:Arunachal_Pradesh_Legislative_Assembly_election,_2014","dbr:Arunachal_Pradesh_Legislative_Assembly_election,_2014 >> dbp:party >> [ANS] [SEP] dbr:Rishikesh >> dbo:leaderName >> [ANS]"
translate question to dbpedia path: How many groups have fought in wars where Richard Taylor fought too? | Entities possibly involved: dbr:Richard_Taylor_(colonel),COUNT >> [VAR1] >> dbp:combatant >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:MilitaryConflict [SEP] dbr:Richard_Taylor_(colonel) >> dbp:battles >> [VAR1]
"translate question to dbpedia path: Is Another Lonely Night in New York by the musical band Robin Gibb? | Entities possibly involved: dbr:Robin_Gibb, dbr:Another_Lonely_Night_in_New_York",ASK >> dbr:Another_Lonely_Night_in_New_York >> dbo:musicalBand >> dbr:Robin_Gibb
translate question to dbpedia path: To which settlement does Elliot Bay belong to? | Entities possibly involved: dbr:Elliott_Bay,dbr:Elliott_Bay >> dbp:cities >> [ANS]
translate question to dbpedia path: What are the albums whose artists have performed with the Tangerine Dream? | Entities possibly involved: dbr:Tangerine_Dream,[ANS] >> dbp:artist >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Album [SEP] [VAR1] >> dbo:associatedBand >> dbr:Tangerine_Dream
translate question to dbpedia path: Name the river on Batoka Gorge Hydroelectric Power Station ? | Entities possibly involved: dbr:Batoka_Gorge_Hydroelectric_Power_Station,dbr:Batoka_Gorge_Hydroelectric_Power_Station >> dbo:river >> [ANS]
"translate question to dbpedia path: Did chris lebenzon edit Batman returns? | Entities possibly involved: dbr:Chris_Lebenzon, dbr:Batman_Returns",ASK >> dbr:Batman_Returns >> dbp:editing >> dbr:Chris_Lebenzon
translate question to dbpedia path: Which people are known for appearing on the television show Dragon's Den? | Entities possibly involved: dbr:Dragons'_Den_(UK_TV_series),[ANS] >> dbo:knownFor >> dbr:Dragons'_Den_(UK_TV_series) [SEP] [ANS] >> rdf:type >> dbo:Person
translate question to dbpedia path: What university campuses are situated in Indiana? | Entities possibly involved: dbr:Indiana,[ANS] >> dbo:campus >> dbr:Indiana [SEP] [ANS] >> rdf:type >> dbo:University
translate question to dbpedia path: Who is the authority of Maine School of Science and Mathematics ? | Entities possibly involved: dbr:Maine_School_of_Science_and_Mathematics,dbr:Maine_School_of_Science_and_Mathematics >> dbo:authority >> [ANS]
translate question to dbpedia path: List some writers which speak one of the Germanic languages. | Entities possibly involved: dbr:Germanic_languages,[ANS] >> dbp:language >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Writer [SEP] [VAR1] >> dbo:languageFamily >> dbr:Germanic_languages
translate question to dbpedia path: What are some awards given to people who were born in sweden? | Entities possibly involved: dbr:Sweden,[VAR1] >> dbo:birthPlace >> dbr:Sweden [SEP] [VAR1] >> dbp:awards >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person
translate question to dbpedia path: ITV employes how many people? | Entities possibly involved: dbr:ITV_(TV_network),COUNT >> [ANS] >> dbp:employer >> dbr:ITV_(TV_network)
"translate question to dbpedia path: What band has Joe Hahn and Chester Bennington? | Entities possibly involved: dbr:Joe_Hahn, dbr:Chester_Bennington",[ANS] >> dbp:currentMembers >> dbr:Chester_Bennington [SEP] [ANS] >> dbp:currentMembers >> dbr:Joe_Hahn [SEP] [ANS] >> rdf:type >> dbo:Band
"translate question to dbpedia path: Is the assembly of tofa ahin ethopia? | Entities possibly involved: dbr:Ethiopia, dbr:Tofaş_Şahin",ASK >> dbr:Tofaş_Şahin >> dbo:assembly >> dbr:Ethiopia
"translate question to dbpedia path: Was the street dogs of south central narrated by Queen Latifah? | Entities possibly involved: dbr:Street_Dogs_of_South_Central, dbr:Queen_Latifah",ASK >> dbr:Street_Dogs_of_South_Central >> dbp:narrator >> dbr:Queen_Latifah
translate question to dbpedia path: Name some schools with a bison as their mascot? | Entities possibly involved: dbr:Bison,[ANS] >> dbp:mascot >> dbr:Bison [SEP] [ANS] >> rdf:type >> dbo:School
translate question to dbpedia path: What has Carl Sagan written his books about? | Entities possibly involved: dbr:Carl_Sagan,[VAR1] >> dbo:author >> dbr:Carl_Sagan [SEP] [VAR1] >> dbp:subject >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Book
translate question to dbpedia path: In which state does the university which is the alma mater of Mateusz Morawiecki lie? | Entities possibly involved: dbr:Mateusz_Morawiecki,[VAR1] >> dbp:state >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:University [SEP] dbr:Mateusz_Morawiecki >> dbp:almaMater >> [VAR1]
"translate question to dbpedia path: Who voiced in Peanuts Motion Comics and The Peanuts Movie? | Entities possibly involved: dbr:Peanuts_Motion_Comics, dbr:The_Peanuts_Movie",[ANS] >> dbo:voice >> dbr:Peanuts_Motion_Comics [SEP] [ANS] >> dbo:voice >> dbr:The_Peanuts_Movie
translate question to dbpedia path: Who is the owner of the bank where Thomas Secunda works ? | Entities possibly involved: dbr:Thomas_Secunda,[VAR1] >> dbp:owner >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Bank [SEP] dbr:Thomas_Secunda >> dbo:occupation >> [VAR1]
translate question to dbpedia path: What are some US citizens famous for? | Entities possibly involved: dbr:United_States,[VAR1] >> dbo:knownFor >> [ANS] [SEP] [VAR1] >> dbo:nationality >> dbr:United_States
translate question to dbpedia path: Who founded a company which served Mid Wales ? | Entities possibly involved: dbr:Mid_Wales,[VAR1] >> dbo:foundedBy >> [ANS] [SEP] [VAR1] >> dbo:regionServed >> dbr:Mid_Wales
translate question to dbpedia path: British people have edited which movies? | Entities possibly involved: dbr:United_Kingdom,[ANS] >> dbp:editing >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbo:birthPlace >> dbr:United_Kingdom
translate question to dbpedia path: Who is the leader of the town where the Myntdu river originates? | Entities possibly involved: dbr:Myntdu_River,[VAR1] >> dbo:leaderName >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Town [SEP] dbr:Myntdu_River >> dbo:origin >> [VAR1]
translate question to dbpedia path: List the home town of the bands whose label is Alive Naturalsound Records ? | Entities possibly involved: dbr:Alive_Naturalsound_Records,[VAR1] >> dbo:hometown >> [ANS] [SEP] [VAR1] >> dbp:label >> dbr:Alive_Naturalsound_Records [SEP] [VAR1] >> rdf:type >> dbo:Band
"translate question to dbpedia path: Which broad cast area od CFRX is the country of North America Poker Tour ? | Entities possibly involved: dbr:CFRX, dbr:North_American_Poker_Tour",dbr:CFRX >> dbo:broadcastArea >> [ANS] [SEP] dbr:North_American_Poker_Tour >> dbo:country >> [ANS]
translate question to dbpedia path: List the subsequent work of the albums whose one of the subsequent work is Planet Waves? | Entities possibly involved: dbr:Planet_Waves,[VAR1] >> dbo:subsequentWork >> [ANS] [SEP] [VAR1] >> dbo:subsequentWork >> dbr:Planet_Waves [SEP] [VAR1] >> rdf:type >> dbo:Album
translate question to dbpedia path: Name some basketball players whose team is coached by Fred Hoiberg? | Entities possibly involved: dbr:Fred_Hoiberg,[ANS] >> dbp:team >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:BasketballPlayer [SEP] [VAR1] >> dbo:coach >> dbr:Fred_Hoiberg
translate question to dbpedia path: Give me some administrators of bridges over which cars can go? | Entities possibly involved: dbr:Motor_vehicle,[VAR1] >> dbo:maintainedBy >> [ANS] [SEP] [VAR1] >> dbp:carries >> dbr:Motor_vehicle [SEP] [VAR1] >> rdf:type >> dbo:Bridge
translate question to dbpedia path: Who are some US colonels? | Entities possibly involved: dbr:Colonel_(United_States),[ANS] >> dbp:rank >> dbr:Colonel_(United_States)
translate question to dbpedia path: Where did Meg McGuffin graduated ? | Entities possibly involved: dbr:Meg_McGuffin,dbr:Meg_McGuffin >> dbo:education >> [ANS]
"translate question to dbpedia path: Was Citizen Kane cinematographed by Gregg Toland? | Entities possibly involved: dbr:Gregg_Toland, dbr:Citizen_Kane",ASK >> dbr:Citizen_Kane >> dbp:cinematography >> dbr:Gregg_Toland
translate question to dbpedia path: Count the different alma maters of people employed by the CNN | Entities possibly involved: dbr:CNN,COUNT >> [VAR1] >> dbo:almaMater >> [ANS] [SEP] [VAR1] >> dbp:employer >> dbr:CNN
translate question to dbpedia path: What are the awards won by the person who is an authority of Latania verschaffeltii ? | Entities possibly involved: dbr:Latania_verschaffeltii,[VAR1] >> dbp:awards >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person [SEP] dbr:Latania_verschaffeltii >> dbp:binomialAuthority >> [VAR1]
translate question to dbpedia path: Where did Steve Romeo dies ? | Entities possibly involved: dbr:Steve_Romeo,dbr:Steve_Romeo >> dbo:deathPlace >> [ANS]
translate question to dbpedia path: How many universities are in the National Collegiate Athletic Association? | Entities possibly involved: dbr:National_Collegiate_Athletic_Association,COUNT >> [ANS] >> dbo:athletics >> dbr:National_Collegiate_Athletic_Association
translate question to dbpedia path: Which company developed the language designed by Lars Bak? | Entities possibly involved: dbr:Lars_Bak_(computer_programmer),[VAR1] >> dbo:designer >> dbr:Lars_Bak_(computer_programmer) [SEP] [VAR1] >> dbp:developer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Language
translate question to dbpedia path: What is the mascot of the army unit whose commander is Peter Cosgrove ? | Entities possibly involved: dbr:Peter_Cosgrove,[VAR1] >> dbp:commander >> dbr:Peter_Cosgrove [SEP] [VAR1] >> dbp:mascot >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:MilitaryUnit
"translate question to dbpedia path: What is the common citizenship between JSM Hopoer and Robert Valentine ? | Entities possibly involved: dbr:J._S._M._Hooper, dbr:Robert_Valentine_(composer)",dbr:J._S._M._Hooper >> dbo:citizenship >> [ANS] [SEP] dbr:Robert_Valentine_(composer) >> dbo:country >> [ANS]
"translate question to dbpedia path: Which country gave birth to the Lemberger LD20b and Start+Flug H101 aircrafts? | Entities possibly involved: dbr:Start_+_Flug_H-101, dbr:Lemberger_LD20b",dbr:Lemberger_LD20b >> dbp:nationalOrigin >> [ANS] [SEP] dbr:Start_+_Flug_H-101 >> dbp:nationalOrigin >> [ANS]
translate question to dbpedia path: Which religion followers are the members of Janata Dal? | Entities possibly involved: dbr:Janata_Dal,[VAR1] >> dbo:religion >> [ANS] [SEP] [VAR1] >> dbp:party >> dbr:Janata_Dal
"translate question to dbpedia path: Where are INKAS located which is also the state of origin for Jojo Chintoh ? | Entities possibly involved: dbr:INKAS, dbr:Jojo_Chintoh",dbr:INKAS >> dbp:locations >> [ANS] [SEP] dbr:Jojo_Chintoh >> dbo:stateOfOrigin >> [ANS]
translate question to dbpedia path: What is the workplace of Christopher S. Stewart ? | Entities possibly involved: dbr:Christopher_S._Stewart,dbr:Christopher_S._Stewart >> dbp:employer >> [ANS]
translate question to dbpedia path: What are some things people born in Louisiana are famous for? | Entities possibly involved: dbr:Louisiana,COUNT >> [VAR1] >> dbp:knownFor >> [ANS] [SEP] [VAR1] >> dbp:placeOfBirth >> dbr:Louisiana
translate question to dbpedia path: Where did Fort Lauderdale Strikers season of 16 take place? | Entities possibly involved: dbr:2016_Fort_Lauderdale_Strikers_season,dbr:2016_Fort_Lauderdale_Strikers_season >> dbo:ground >> [ANS]
"translate question to dbpedia path: Who is the founder of Hohenau, Paraguay? | Entities possibly involved: dbr:Hohenau,_Paraguay","dbr:Hohenau,_Paraguay >> dbo:founder >> [ANS]"
translate question to dbpedia path: Who gave the musical score  of 9 to 5 (musical) ? | Entities possibly involved: dbr:9_to_5_(musical),dbr:9_to_5_(musical) >> dbo:musicBy >> [ANS]
translate question to dbpedia path: Who are the spouse of the actors of Wrongfully Accused? | Entities possibly involved: dbr:Wrongfully_Accused,[VAR1] >> dbo:spouse >> [ANS] [SEP] dbr:Wrongfully_Accused >> dbo:starring >> [VAR1]
translate question to dbpedia path: Count all that was built by a company whose leader is Kazuo Hirai? | Entities possibly involved: dbr:Kazuo_Hirai,COUNT >> [ANS] >> dbo:manufacturer >> [VAR1] [SEP] [VAR1] >> dbp:keyPeople >> dbr:Kazuo_Hirai
"translate question to dbpedia path: Which producer of Wizards and the aliens is also the notable work of russell T Davies ? | Entities possibly involved: dbr:Wizards_vs_Aliens, dbr:Russell_T_Davies",dbr:Russell_T_Davies >> dbo:notableWork >> [ANS] [SEP] dbr:Wizards_vs_Aliens >> dbo:producer >> [ANS]
"translate question to dbpedia path: Which coach of England national under 21 footbal team is also the coach of Aston Villa F.C season ? | Entities possibly involved: dbr:England_national_under-21_football_team, dbr:2000–01_Aston_Villa_F.C._season",dbr:2000–01_Aston_Villa_F.C._season >> dbp:name >> [ANS] [SEP] dbr:England_national_under-21_football_team >> dbp:coach >> [ANS]
translate question to dbpedia path: For which band did Dave Hollister perform in the past? | Entities possibly involved: dbr:Dave_Hollister,[ANS] >> dbp:pastMembers >> dbr:Dave_Hollister
"translate question to dbpedia path: Name the scientist who is known for inventing Anthrax and was a member of Royal Society? | Entities possibly involved: dbr:Anthrax, dbr:Royal_Society",[ANS] >> dbo:knownFor >> dbr:Anthrax [SEP] [ANS] >> dbp:prizes >> dbr:Royal_Society [SEP] [ANS] >> rdf:type >> dbo:Scientist
