input_text,target_text
translate question to dbpedia path: Question: How many movies have been cinematographed by Jordan Cronenweth? | Entities possibly involved: dbr:Jordan_Cronenweth,COUNT >> [ANS] >> dbp:cinematography >> dbr:Jordan_Cronenweth [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Question: What are all the prizes won by the writer of A Grand Day Out? | Entities possibly involved: dbr:A_Grand_Day_Out,[VAR1] >> dbo:award >> [ANS] [SEP] dbr:A_Grand_Day_Out >> dbo:writer >> [VAR1]
"translate question to dbpedia path: Question: Is Lyndon bridge a kind of Truss bridge? | Entities possibly involved: dbr:Lyndon_Bridge, dbr:Truss_bridge",ASK >> dbr:Lyndon_Bridge >> dbp:design >> dbr:Truss_bridge
translate question to dbpedia path: Question: What tv show is created by Brian Graden? | Entities possibly involved: dbr:Brian_Graden,[ANS] >> dbp:developer >> dbr:Brian_Graden [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Question: In which country is there a dam on the Awash river? | Entities possibly involved: dbr:Awash_River,[VAR1] >> dbo:river >> dbr:Awash_River [SEP] [VAR1] >> dbp:country >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Dam
translate question to dbpedia path: Question: Count the total religions followed by the ones living in England. | Entities possibly involved: dbr:England,COUNT >> [VAR1] >> dbp:religion >> [ANS] [SEP] [VAR1] >> dbp:residence >> dbr:England
translate question to dbpedia path: Question: Who wrote the play in which a character called Stella Kowalski exists? | Entities possibly involved: dbr:Stella_Kowalski,[VAR1] >> dbp:characters >> dbr:Stella_Kowalski [SEP] [VAR1] >> dbp:writer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Play
"translate question to dbpedia path: Question: Was Liliya Lobanova born in Ukraine? | Entities possibly involved: dbr:Liliya_Lobanova, dbr:Ukraine",ASK >> dbr:Liliya_Lobanova >> dbp:birthplace >> dbr:Ukraine
"translate question to dbpedia path: Question: Is the hyundai elantra related to hyundai lavita? | Entities possibly involved: dbr:Hyundai_Lavita, dbr:Hyundai_Elantra",ASK >> dbr:Hyundai_Lavita >> dbo:relatedMeanOfTransportation >> dbr:Hyundai_Elantra
"translate question to dbpedia path: Question: Is Serbian Titieca a doctoral student of Werner Heisenberghttp://dbpedia.org/resource/Werner_Heisenberg | Entities possibly involved: dbr:Șerban_Țițeica, dbr:Werner_Heisenberg",ASK >> dbr:Werner_Heisenberg >> dbo:doctoralStudent >> dbr:Șerban_Țițeica
translate question to dbpedia path: Question: What is the region of Kim Sawchuk ? | Entities possibly involved: dbr:Kim_Sawchuk,dbr:Kim_Sawchuk >> dbp:region >> [ANS]
translate question to dbpedia path: Question: What are some cars related to the ones with a V8? | Entities possibly involved: dbr:V8_engine,[VAR1] >> dbp:engine >> dbr:V8_engine [SEP] [VAR1] >> dbp:related >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Automobile
translate question to dbpedia path: Question: What are the important buildings of the architect whose one of the significant building is Krasnye Vorota? | Entities possibly involved: dbr:Krasnye_Vorota_(Moscow_Metro),[VAR1] >> dbo:significantBuilding >> [ANS] [SEP] [VAR1] >> dbo:significantBuilding >> dbr:Krasnye_Vorota_(Moscow_Metro) [SEP] [VAR1] >> rdf:type >> dbo:Architect
"translate question to dbpedia path: Question: Name the common institute of Robert hall and Erica Frank ? | Entities possibly involved: dbr:Robert_Hall_(economist), dbr:Erica_Frank",dbr:Erica_Frank >> dbo:institution >> [ANS] [SEP] dbr:Robert_Hall_(economist) >> dbo:institution >> [ANS]
translate question to dbpedia path: Question: In how many places have Irishmen died? | Entities possibly involved: dbr:Ireland,COUNT >> [ANS] >> rdf:type >> dbo:Location [SEP] [VAR1] >> dbo:deathPlace >> [ANS] [SEP] [VAR1] >> dbp:birthPlace >> dbr:Ireland
translate question to dbpedia path: Question: Count the number of  fields of the scientists whose one of the fields is Sanskrit? | Entities possibly involved: dbr:Sanskrit,COUNT >> [VAR1] >> dbp:fields >> [ANS] [SEP] [VAR1] >> dbp:fields >> dbr:Sanskrit
"translate question to dbpedia path: Question: Does the white river flow into the connecticut river{u'_id': u'97e02dcf44aa43c1b7cc7a7c155b118f', | Entities possibly involved: dbr:White_River_(Vermont), dbr:Connecticut_River",ASK >> dbr:Connecticut_River >> dbo:rightTributary >> dbr:White_River_(Vermont)
"translate question to dbpedia path: Question: Was andy worhol the director of the san diego surf? | Entities possibly involved: dbr:San_Diego_Surf_(film), dbr:Andy_Warhol",ASK >> dbr:San_Diego_Surf_(film) >> dbo:cinematography >> dbr:Andy_Warhol
translate question to dbpedia path: Question: What is the debut team of ngel Escobar ? | Entities possibly involved: dbr:Ángel_Escobar,dbr:Ángel_Escobar >> dbp:debutteam >> [ANS]
translate question to dbpedia path: Question: Give me a list of everyone who married the musicians signed up with Pablo Records? | Entities possibly involved: dbr:Pablo_Records,[ANS] >> dbo:spouse >> [VAR1] [SEP] [VAR1] >> dbp:label >> dbr:Pablo_Records
translate question to dbpedia path: Question: What is the predecessor of the car engine which was succeeded by  BMW M43 ? | Entities possibly involved: dbr:BMW_M43,[VAR1] >> dbo:successor >> dbr:BMW_M43 [SEP] [VAR1] >> dbp:predecessor >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Engine
translate question to dbpedia path: Question: Give me a count of musical artists collaborating with Waylon Jennings? | Entities possibly involved: dbr:Waylon_Jennings,COUNT >> [ANS] >> dbo:associatedMusicalArtist >> dbr:Waylon_Jennings [SEP] [ANS] >> rdf:type >> dbo:MusicalArtist
translate question to dbpedia path: Question: Count everyone who was in the military unit which is structured like the Marine Aircraft Group 13 ? | Entities possibly involved: dbr:Marine_Aircraft_Group_13,COUNT >> [ANS] >> dbo:militaryUnit >> [VAR1] [SEP] [VAR1] >> dbp:commandStructure >> dbr:Marine_Aircraft_Group_13
translate question to dbpedia path: Question: List the houses of Parliament of India ? | Entities possibly involved: dbr:Parliament_of_India,dbr:Parliament_of_India >> dbp:houses >> [ANS]
"translate question to dbpedia path: Question: Count the number of movies whose distributor is RKO Pictures and director of photography is Gregg Toland? | Entities possibly involved: dbr:Gregg_Toland, dbr:RKO_Pictures",COUNT >> [ANS] >> dbo:cinematography >> dbr:Gregg_Toland [SEP] [ANS] >> dbp:distributor >> dbr:RKO_Pictures
translate question to dbpedia path: Question: In how many places can I find wine made of Vitis vinifera grapes? | Entities possibly involved: dbr:Vitis_vinifera,COUNT >> [VAR1] >> dbo:species >> dbr:Vitis_vinifera [SEP] [VAR1] >> dbo:wineRegion >> [ANS]
translate question to dbpedia path: Question: Which gadgets are made by companies of New Taipei City? | Entities possibly involved: dbr:New_Taipei_City,[ANS] >> dbo:manufacturer >> [VAR1] [SEP] [VAR1] >> dbp:locationCity >> dbr:New_Taipei_City
translate question to dbpedia path: Question: What is the hub of Wan Air ? | Entities possibly involved: dbr:Wan_Air,dbr:Wan_Air >> dbp:hubs >> [ANS]
translate question to dbpedia path: Question: Who are the members of organizations headquartered at Amstelveen? | Entities possibly involved: dbr:Amstelveen,[VAR1] >> dbp:headquarters >> dbr:Amstelveen [SEP] [VAR1] >> dbp:membership >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Organisation
"translate question to dbpedia path: Question: Was the skeleton dance animated by Walt Disney? | Entities possibly involved: dbr:The_Skeleton_Dance, dbr:Walt_Disney",ASK >> dbr:The_Skeleton_Dance >> dbo:animator >> dbr:Walt_Disney
translate question to dbpedia path: Question: Which comic characters are painted by Bill Finger? | Entities possibly involved: dbr:Bill_Finger,[ANS] >> dbo:creator >> dbr:Bill_Finger [SEP] [ANS] >> rdf:type >> dbo:ComicsCharacter
translate question to dbpedia path: Question: Name few television shows's anchored by Ryan Seacrest? | Entities possibly involved: dbr:Ryan_Seacrest,[ANS] >> dbo:presenter >> dbr:Ryan_Seacrest [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Question: List education institute of the engineers whose alma mater is ChristChurch ? | Entities possibly involved: dbr:Christchurch,[VAR1] >> dbo:education >> [ANS] [SEP] [VAR1] >> dbo:education >> dbr:Christchurch [SEP] [VAR1] >> rdf:type >> dbo:Engineer
translate question to dbpedia path: Question: What do the banks owned by Norwegian ministry of finance produce? | Entities possibly involved: dbr:Ministry_of_Finance_(Norway),[VAR1] >> dbo:parentCompany >> dbr:Ministry_of_Finance_(Norway) [SEP] [VAR1] >> dbp:products >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Bank
"translate question to dbpedia path: Question: Is coffee a main ingredient of Hopje? | Entities possibly involved: dbr:Coffee, dbr:Hopje",ASK >> dbr:Hopje >> dbp:mainIngredient >> dbr:Coffee
"translate question to dbpedia path: Question: Does KOMC play Gospel Music? | Entities possibly involved: dbr:Gospel_music, dbr:KOMC_(AM)",ASK >> dbr:KOMC_(AM) >> dbo:programmeFormat >> dbr:Gospel_music
translate question to dbpedia path: Question: Which televison shows have location as Massachusetts ? | Entities possibly involved: dbr:Massachusetts,[ANS] >> dbo:location >> dbr:Massachusetts [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Question: What medals have been given to people who died of lung cancer? | Entities possibly involved: dbr:Lung_cancer,[VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbo:deathCause >> dbr:Lung_cancer [SEP] [VAR1] >> rdf:type >> dbo:Person
translate question to dbpedia path: Question: How many people have coached the players of Middlesbrough FC? | Entities possibly involved: dbr:Middlesbrough_F.C.,COUNT >> [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbo:manager >> [ANS] [SEP] [VAR1] >> dbo:team >> dbr:Middlesbrough_F.C.
translate question to dbpedia path: Question: What are the Languages of Zabbaleen ? | Entities possibly involved: dbr:Zabbaleen,dbr:Zabbaleen >> dbp:languages >> [ANS]
"translate question to dbpedia path: Question: Was Krzystof Wielicki the first person that ascended the mt everest? | Entities possibly involved: dbr:Krzysztof_Wielicki, dbr:Mount_Everest",ASK >> dbr:Mount_Everest >> dbo:firstAscentPerson >> dbr:Krzysztof_Wielicki
translate question to dbpedia path: Question: What is the mascot of alma mater of John O Moseley? | Entities possibly involved: dbr:John_O._Moseley,[VAR1] >> dbp:mascot >> [ANS] [SEP] dbr:John_O._Moseley >> dbp:almaMater >> [VAR1]
"translate question to dbpedia path: Question: Does the river shannon originate from Dowra? | Entities possibly involved: dbr:Dowra, dbr:River_Shannon",ASK >> dbr:River_Shannon >> dbo:sourceMountain >> dbr:Dowra
translate question to dbpedia path: Question: Which newspapers are owned by Oslo citizens? | Entities possibly involved: dbr:Oslo,[ANS] >> dbp:owners >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Newspaper [SEP] [VAR1] >> dbp:location >> dbr:Oslo
translate question to dbpedia path: Question: King crimson has been recorded in which places? | Entities possibly involved: dbr:King_Crimson,[VAR1] >> dbo:artist >> dbr:King_Crimson [SEP] [VAR1] >> dbo:recordedIn >> [ANS]
"translate question to dbpedia path: Question: Does chicago own the washington station on the CTA Blue Line? | Entities possibly involved: dbr:Chicago, dbr:Washington_station_(CTA_Blue_Line)",ASK >> dbr:Washington_station_(CTA_Blue_Line) >> dbp:owned >> dbr:Chicago
translate question to dbpedia path: Question: How many mountain ranges are located in the Canton of Fribourg? | Entities possibly involved: dbr:Canton_of_Fribourg,COUNT >> [VAR1] >> dbo:locatedInArea >> dbr:Canton_of_Fribourg [SEP] [VAR1] >> dbo:mountainRange >> [ANS]
"translate question to dbpedia path: Question: Is GIMP written in GTK+? | Entities possibly involved: dbr:GIMP, dbr:GTK+",ASK >> dbr:GIMP >> dbp:programmingLanguage >> dbr:GTK+
translate question to dbpedia path: Question: Give me a count on associates of Johnny Cash? | Entities possibly involved: dbr:Johnny_Cash,COUNT >> [ANS] >> dbp:associatedActs >> dbr:Johnny_Cash
translate question to dbpedia path: Question: what are some neighboring cities of Pregny Chambsy? | Entities possibly involved: dbr:Pregny-Chambésy,[ANS] >> dbo:neighboringMunicipality >> dbr:Pregny-Chambésy
translate question to dbpedia path: Question: Through which counties does the road go which starts at the Port Klang? | Entities possibly involved: dbr:Port_Klang,[VAR1] >> dbo:county >> [ANS] [SEP] [VAR1] >> dbo:routeStart >> dbr:Port_Klang [SEP] [VAR1] >> rdf:type >> dbo:Road
translate question to dbpedia path: Question: How many developers make softwares for Unix like operating systems? | Entities possibly involved: dbr:Unix-like,COUNT >> [VAR1] >> dbo:developer >> [ANS] [SEP] [VAR1] >> dbp:operatingSystem >> dbr:Unix-like
translate question to dbpedia path: Question: What is the second track list of Dschinghis Khan (song) ? | Entities possibly involved: dbr:Dschinghis_Khan_(song),dbr:Dschinghis_Khan_(song) >> dbo:subsequentWork >> [ANS]
translate question to dbpedia path: Question: List the graves of the royalities which have been buried at Beeleigh Abbey ? | Entities possibly involved: dbr:Beeleigh_Abbey,[VAR1] >> dbp:placeOfBurial >> [ANS] [SEP] [VAR1] >> dbp:placeOfBurial >> dbr:Beeleigh_Abbey [SEP] [VAR1] >> rdf:type >> dbo:Royalty
translate question to dbpedia path: Question: For which party's PM did Chidambaram Subramaniam serve? | Entities possibly involved: dbr:Chidambaram_Subramaniam,[VAR1] >> dbo:party >> [ANS] [SEP] dbr:Chidambaram_Subramaniam >> dbp:primeminister >> [VAR1]
translate question to dbpedia path: Question: What is the capital of the region which maintains the South Park Bridge ? | Entities possibly involved: dbr:South_Park_Bridge,[VAR1] >> dbo:countySeat >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Region [SEP] dbr:South_Park_Bridge >> dbo:maintainedBy >> [VAR1]
translate question to dbpedia path: Question: AH141 highway is a part of which country? | Entities possibly involved: dbr:AH141,dbr:AH141 >> dbo:county >> [ANS]
"translate question to dbpedia path: Question: Which school of jack mcGregor attend which was also the training center of William Anthony ? | Entities possibly involved: dbr:William_Anthony_(artist), dbr:Jack_McGregor",dbr:Jack_McGregor >> dbo:education >> [ANS] [SEP] dbr:William_Anthony_(artist) >> dbo:training >> [ANS]
"translate question to dbpedia path: Question: Is Julia Gillard a part of monarch of elizabeth 2? | Entities possibly involved: dbr:Elizabeth_II, dbr:Julia_Gillard",ASK >> dbr:Julia_Gillard >> dbp:monarch >> dbr:Elizabeth_II
translate question to dbpedia path: Question: Count the number of schools which are in a city governed by the West Berkshire Council? | Entities possibly involved: dbr:West_Berkshire_Council,COUNT >> [ANS] >> dbp:city >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:School [SEP] [VAR1] >> dbo:leaderName >> dbr:West_Berkshire_Council
translate question to dbpedia path: Question: How many wars took place in Israel? | Entities possibly involved: dbr:Israel,COUNT >> [ANS] >> dbo:place >> dbr:Israel [SEP] [ANS] >> rdf:type >> dbo:MilitaryConflict
translate question to dbpedia path: Question: What is the total number of guests on the show whose theme music is Let me be your star? | Entities possibly involved: dbr:Let_Me_Be_Your_Star,COUNT >> [VAR1] >> dbp:guests >> [ANS] [SEP] [VAR1] >> dbp:music >> dbr:Let_Me_Be_Your_Star
translate question to dbpedia path: Question: How many people have written for Gangan Comics? | Entities possibly involved: dbr:Gangan_Comics,COUNT >> [VAR1] >> dbp:author >> [ANS] [SEP] [VAR1] >> dbp:magazine >> dbr:Gangan_Comics
translate question to dbpedia path: Question: Who wrote The Times They Are a-Changin? | Entities possibly involved: dbr:The_Times_They_Are_a-Changin'_(musical),dbr:The_Times_They_Are_a-Changin'_(musical) >> dbo:musicBy >> [ANS]
